,Region,Country_Code,Country_or_area,City_Code,City,data_sources_UN,City_Definition,Latitude,Longitude,year,population
14031,Africa,504,Morocco,21900,Safi,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",City Proper,32.29939,-9.23718,2013,305.628
14032,Africa,504,Morocco,21903,Tanger,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",Urban Agglomeration,35.784722,-5.812778,2013,927.566
14033,Africa,504,Morocco,21905,Tétouan,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",City Proper,35.57109,-5.37242,2013,373.188
14034,Africa,508,Mozambique,21906,Beira,"Censuses of 1950, 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-19.84361,34.83889,2013,489.419
14035,Africa,508,Mozambique,21907,Chimoio,"Censuses of 1960, 1980, 1997, 2007 and 2017.",City Proper,-19.11639,33.48333,2013,310.099
14036,Africa,508,Mozambique,21910,Maputo,"Censuses of 1950, 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-25.96528,32.58917,2013,1098.493
14037,Africa,508,Mozambique,21911,Matola,"Censuses of 1960, 1980, 1997, 2007 and 2017; UN Estimate for 2018.",City Proper,-25.96222,32.45889,2013,1129.019
14038,Africa,508,Mozambique,21914,Nampula,"Censuses of 1950, 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-15.11646,39.2666,2013,617.211
14039,Africa,508,Mozambique,21916,Quelimane,"Censuses of 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-17.87861,36.88833,2013,274.579
14040,Africa,508,Mozambique,21917,Tete,"Censuses of 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-16.15639,33.58667,2013,232.175
14041,Africa,516,Namibia,21925,Windhoek,"Censuses of 1951, 1960, 1970, 1981, 1991, 2001 and 2011.",Urban Agglomeration,-22.55941,17.08323,2013,345.33
14042,Africa,562,Niger,21972,Niamey,"Censuses of 1977, 1988, 2001 and 2012; Estimates for 1962 and 1966.",City Proper,13.51366,2.1098,2013,1044.183
14043,Africa,562,Niger,21973,Zinder,"Censuses of 1977, 1988, 2001 and 2012; Estimates for 1956, 1959 and 1962.",City Proper,13.80716,8.9881,2013,333.003
14044,Africa,566,Nigeria,21974,Aba,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,5.10658,7.36667,2013,893.903
14045,Africa,566,Nigeria,206382,Abakaliki,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,6.31625,8.11691,2013,394.376
14046,Africa,566,Nigeria,21975,Abeokuta,"Censuses of 1953, 1963 and 1991; Estimate for 2010.",City Proper,7.15,3.35,2013,480.133
14047,Africa,566,Nigeria,21976,Abuja,"Censuses of 1991 and 2006; UN Estimates for 1953, 1963 and 2013.",Urban Agglomeration,9.05735,7.48976,2013,2167.918
14048,Africa,566,Nigeria,21977,Ado-Ekiti,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.621,5.2215,2013,374.542
14049,Africa,566,Nigeria,21978,Akure,"Censuses of 1953, 1963 and 1991; Estimate for 2010.",City Proper,7.25256,5.19312,2013,517.669
14050,Africa,566,Nigeria,21980,Bauchi,Censuses of 1963 and 1991; Estimate for 2010.,Urban Agglomeration,10.31344,9.84327,2013,460.556
14051,Africa,566,Nigeria,21981,Benin City,"Censuses of 1953, 1963, 1991 and 2006.",Urban Agglomeration,6.33504,5.62749,2013,1411.82
14052,Africa,566,Nigeria,206384,Birnin Kebbi,"Estimates for 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,12.45389,4.1975,2013,278.741
14053,Africa,566,Nigeria,21982,Calabar,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,4.9517,8.322,2013,428.09
14054,Africa,566,Nigeria,21985,Effon Alaiye,Censuses of 1963 and 1991.,City Proper,7.65,4.91667,2013,308.784
14055,Africa,566,Nigeria,21986,Enugu,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,6.4402,7.4943,2013,646.854
14056,Africa,566,Nigeria,21987,Gboko,"Census of 1963; Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,7.326835,9.003405,2013,358.447
14057,Africa,566,Nigeria,21988,Gombe,Censuses of 1963 and 1991; Estimate for 2010.,City Proper,10.28969,11.16729,2013,385.205
14058,Africa,566,Nigeria,206392,Gwagwalada,"Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,8.94139,7.09194,2013,224.582
14059,Africa,566,Nigeria,21990,Ibadan,"Censuses of 1953, 1963, 1991 and 2006.",Urban Agglomeration,7.38778,3.89639,2013,3015.265
14060,Africa,566,Nigeria,21991,Ife,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.477328,4.558853,2013,315.075
14061,Africa,566,Nigeria,206381,Igbidu,"Estimates for 1990, 2000 and 2010.",Urban Agglomeration,6.068322,8.116942,2013,383.757
14062,Africa,566,Nigeria,21992,Ijebu-Ode,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,6.81609,3.91588,2013,280.497
14063,Africa,566,Nigeria,23537,Ikorodu,"Census of 1991; Estimates for 1950, 1960, 1970, 1980, 2000 and 2010.",City Proper,6.608716,3.510823,2013,630.227
14064,Africa,566,Nigeria,21995,Ikot Ekpene,Censuses of 1963 and 1991.,City Proper,5.17938,7.71082,2013,287.624
14065,Africa,566,Nigeria,21997,Ilesha,"Census of 1953; Estimates for 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,7.61667,4.73333,2013,275.812
14066,Africa,566,Nigeria,21998,Ilorin,"Censuses of 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,8.5,4.55,2013,822.171
14067,Africa,566,Nigeria,22003,Jos,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,9.91667,8.9,2013,778.175
14068,Africa,566,Nigeria,22004,Kaduna,"Censuses of 1953 and 1963; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,10.52224,7.43828,2013,1022.571
14069,Africa,566,Nigeria,22005,Kano,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,12.00012,8.51672,2013,3433.724
14070,Africa,566,Nigeria,22006,Katsina,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,12.98943,7.60063,2013,368.269
14071,Africa,566,Nigeria,206385,Lafia,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,8.48333,8.51667,2013,266.204
14072,Africa,566,Nigeria,22007,Lagos,"Censuses of 1953, 1963, 1991 and 2006; Estimates for 1971 and 2015.",Urban Agglomeration,6.45306,3.39583,2013,11485.551
14073,Africa,566,Nigeria,206383,Lokoja,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,7.80236,6.743,2013,405.761
14074,Africa,566,Nigeria,22008,Maiduguri,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,11.84644,13.16027,2013,705.07
14075,Africa,566,Nigeria,23539,Makurdi,Censuses of 1963 and 1991; Estimate for 2010.,City Proper,7.7411,8.5121,2013,319.445
14076,Africa,566,Nigeria,23540,Minna,Censuses of 1963 and 1991; Estimate for 2010; UN Estimate for 1983.,Urban Agglomeration,9.61389,6.55694,2013,362.261
14077,Africa,566,Nigeria,23542,Nnewi,"Estimates for 1960, 1970, 1980, 1990 and 2000.",City Proper,6.01986,6.91478,2013,679.104
14078,Africa,566,Nigeria,22009,Ogbomosho,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,8.132406,4.243307,2013,401.228
14079,Africa,566,Nigeria,22010,Okene,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.550727,6.233654,2013,386.077
14080,Africa,566,Nigeria,22011,Okpogho,Census of 1991; UN Estimate for 1953.,City Proper,6.440393,7.284425,2013,310.164
14081,Africa,566,Nigeria,22012,Ondo,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.1,4.83333,2013,356.827
14082,Africa,566,Nigeria,22013,Onitsha,"Censuses of 1953, 1963, 1991 and 2006.",Urban Agglomeration,6.14543,6.78845,2013,1006.151
14083,Africa,566,Nigeria,22014,Oshogbo,"Censuses of 1953, 1963 and 1991; Estimate for 2010.",Urban Agglomeration,7.76667,4.56667,2013,625.469
14084,Africa,566,Nigeria,22015,Owerri,"Estimates for 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,5.48333,7.03041,2013,661.085
14085,Africa,566,Nigeria,22017,Oyo,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.85,3.93333,2013,350.377
14086,Africa,566,Nigeria,22018,Port Harcourt,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,4.77742,7.0134,2013,2116.521
14087,Africa,566,Nigeria,206386,Potiskum,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,11.7091,11.0694,2013,259.193
14088,Africa,566,Nigeria,22020,Saki,Censuses of 1953 and 1991; Estimate for 2010.,City Proper,8.66667,3.38333,2013,265.083
14089,Africa,566,Nigeria,22021,Sokoto,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,13.06092,5.23902,2013,520.228
14090,Africa,566,Nigeria,22022,Umuahia,Censuses of 1963 and 1991.,City Proper,5.52627,7.48959,2013,516.47
14091,Africa,566,Nigeria,206379,Uyo,"Estimates for 1950, 1960, 1970, 1980, 1990 and 2000.",Urban Agglomeration,5.05127,7.9335,2013,753.586
14092,Africa,566,Nigeria,22023,Warri,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,5.51667,5.75,2013,598.44
14093,Africa,566,Nigeria,22024,Zaria,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,11.11128,7.7227,2013,693.54
14094,Africa,646,Rwanda,22404,Kigali,"Censuses of 1970, 1978, 1991, 2002 and 2012; Estimate for 1960; Sample Survey of 1996.",City Proper,-1.947364,30.057897,2013,886.397
14095,Africa,686,Senegal,22439,Dakar,"Censuses of 1951, 1955, 1976, 1988, 2002 and 2013; Estimate for 1969; Sample Survey of 1961.",Urban Agglomeration,14.6937,-17.44406,2013,2620.448
14096,Africa,686,Senegal,204181,Rufisque,"Censuses of 1951, 1988, 2002 and 2013; Sample Survey of 1961.",City Proper,14.717168,-17.273316,2013,268.41
14097,Africa,686,Senegal,22442,Thies,"Censuses of 1951, 1976, 1988, 2002 and 2013; Estimate for 1954; Sample Survey of 1961.",City Proper,14.8,-16.933333,2013,314.624
14098,Africa,694,Sierra Leone,22445,Freetown,"Censuses of 1963, 1974, 1985, 2004 and 2015.",City Proper,8.484,-13.22994,2013,985.626
14099,Africa,706,Somalia,204111,Berbera,"Estimates for 1972, 1984 and 2007.",Urban Agglomeration,10.43959,45.01432,2013,355.475
14100,Africa,706,Somalia,204112,Hargeysa,"Estimates for 1963, 1982 and 2007.",Urban Agglomeration,9.56,44.065,2013,704.951
14101,Africa,706,Somalia,204113,Kismaayo,"Estimates for 1963, 1972, 1982, 1984 and 2007.",City Proper,-0.366667,42.533333,2013,341.424
14102,Africa,706,Somalia,22476,Merca,"Estimates for 1953, 1963, 1982 and 2007.",Urban Agglomeration,1.71594,44.77166,2013,474.188
14103,Africa,706,Somalia,22477,Muqdisho (Mogadishu),"Census of 1975; Estimates for 1955, 1959, 1963, 1982, 1984 and 2001; Sample Survey of 2014; UN Estimates for 1991, 2007, 2007 and 2011.",Urban Agglomeration,2.041636,45.343492,2013,1607.81
14104,Africa,710,South Africa,22479,Bloemfontein,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.12106,26.214,2013,484.197
14105,Africa,710,South Africa,22481,Cape Town,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-33.92584,18.42322,2013,3894.087
14106,Africa,710,South Africa,22482,Durban (Ethekwini),"Censuses of 1951, 1960, 1970, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.8579,31.0292,2013,3017.001
14107,Africa,710,South Africa,22483,East London (Buffalo City),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.01529,27.91162,2013,640.495
14108,Africa,710,South Africa,22484,Ekurhuleni,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.25,28.33,2013,3300.737
14109,Africa,710,South Africa,22486,Johannesburg,"Censuses of 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.20227,28.04363,2013,4676.386
14110,Africa,710,South Africa,22497,Pietermaritzburg (The Msunduzi),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.61678,30.39278,2013,480.03
14111,Africa,710,South Africa,22498,Polokwane,"Censuses of 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-23.90448,29.46885,2013,289.518
14112,Africa,710,South Africa,22499,Port Elizabeth (Nelson Mandela Bay),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.91799,25.57007,2013,1151.265
14113,Africa,710,South Africa,22501,Pretoria,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-25.74486,28.18783,2013,1904.082
14114,Africa,710,South Africa,22503,Rustenburg,"Censuses of 1951, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-25.66756,27.24208,2013,344.723
14115,Africa,710,South Africa,23941,Soshanguve,"Censuses of 1996, 2001 and 2011; UN Estimate for 1951.",Urban Agglomeration,-25.47288,28.09919,2013,752.665
14116,Africa,710,South Africa,22505,Vereeniging,"Censuses of 1951, 1960, 1970, 1985, 1996, 2001 and 2011.",Urban Agglomeration,-26.67313,27.92615,2013,730.245
14117,Africa,710,South Africa,22507,West Rand,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.12,27.75,2013,804.227
14118,Africa,710,South Africa,22508,Witbank,"Censuses of 1951, 1970, 1985, 1991, 1996, 2001 and 2011.",City Proper,-25.87133,29.23323,2013,336.658
14119,Africa,728,South Sudan,22577,Juba,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,4.85165,31.58247,2013,292.705
14120,Africa,729,Sudan,22573,Al Gadarif,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,14.03493,35.38344,2013,303.348
14121,Africa,729,Sudan,22575,Al Obeid (Al Ubayyid),"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,13.18416667,30.21666667,2013,397.506
14122,Africa,729,Sudan,22579,Al-Khartum (Khartoum),"Censuses of 1956, 1973, 1983, 1993 and 2008.",Urban Agglomeration,15.55177,32.53241,2013,4874.477
14123,Africa,729,Sudan,22578,Kassala,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,15.45099,36.39998,2013,324.48
14124,Africa,729,Sudan,22582,Nyala,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,12.05,24.88333,2013,644.566
14125,Africa,729,Sudan,22583,Port Sudan (Bur Sudan),"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,19.619521,37.21238,2013,429.775
14126,Africa,729,Sudan,22585,Wad Medani,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,14.40118,33.51989,2013,322.771
14127,Africa,768,Togo,22628,Lomé,"Censuses of 1970, 1981 and 2010; Estimates for 1988 and 2005; Sample Survey of 1961.",Urban Agglomeration,6.13748,1.21227,2013,1565.495
14128,Africa,788,Tunisia,22644,Safaqis,"Censuses of 1956, 1966, 1975, 1984, 2004 and 2014.",Urban Agglomeration,34.748471,10.756162,2013,591.428
14129,Africa,788,Tunisia,22646,Tunis,"Censuses of 1956, 1966, 1984, 1994, 2004 and 2014.",Urban Agglomeration,36.81897,10.16579,2013,2113.769
14130,Africa,800,Uganda,22744,Kampala,"Censuses of 1959, 1969, 1980, 1991 and 2014.",Urban Agglomeration,0.31628,32.58219,2013,2335.743
14131,Africa,834,United Republic of Tanzania,22893,Arusha,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-3.36667,36.68333,2013,424.251
14132,Africa,834,United Republic of Tanzania,22894,Dar es Salaam,"Censuses of 1952, 1957, 1967, 1978, 1988, 2002 and 2012.",Urban Agglomeration,-6.82349,39.26951,2013,4575.65
14133,Africa,834,United Republic of Tanzania,22897,Mbeya,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-8.9,33.45,2013,401.958
14134,Africa,834,United Republic of Tanzania,22898,Morogoro,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-6.81667,37.66667,2013,315.769
14135,Africa,834,United Republic of Tanzania,22899,Mwanza,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-2.51667,32.9,2013,743.268
14136,Africa,834,United Republic of Tanzania,23558,Songea,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-10.68333,35.65,2013,216.032
14137,Africa,834,United Republic of Tanzania,22903,Zanzibar,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-6.16394,39.19793,2013,520.641
14138,Africa,894,Zambia,23274,Kitwe,"Censuses of 1963, 1969, 1980, 1990, 2000 and 2010.",City Proper,-12.8166667,28.2,2013,546.914
14139,Africa,894,Zambia,23277,Lusaka,"Censuses of 1950, 1963, 1969, 1980, 1990, 2000 and 2010.",Urban Agglomeration,-15.413374,28.277148,2013,1988.075
14140,Africa,894,Zambia,23279,Ndola,"Censuses of 1963, 1969, 1980, 1990, 2000 and 2010.",City Proper,-12.95867,28.63659,2013,474.539
14141,Africa,716,Zimbabwe,22510,Bulawayo,"Censuses of 1951, 1956, 1962, 1973, 1982, 1992, 2002 and 2012; Estimates for 1969 and 1972.",City Proper,-20.15,28.58333,2013,651.346
14142,Africa,716,Zimbabwe,22511,Chitungwiza,"Censuses of 1982, 1992, 2002 and 2012.",City Proper,-18.01274,31.07555,2013,359.923
14143,Africa,716,Zimbabwe,22513,Harare,"Censuses of 1951, 1956, 1969, 1982, 1992, 2002 and 2012; Estimates for 1972 and 1973.",City Proper,-17.82935,31.05389,2013,1489.614
14144,Africa,12,Algeria,20009,Annaba,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.9,7.76667,2014,349.974
14145,Africa,12,Algeria,20011,Batna,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2011.",City Proper,35.55597,6.17414,2014,302.664
14146,Africa,12,Algeria,20015,Blida,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.480781,2.831943,2014,397.457
14147,Africa,12,Algeria,20006,El Djazaïr  (Algiers),"Censuses of 1954, 1960, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.7525,3.04197,2014,2559.445
14148,Africa,12,Algeria,20020,El Djelfa,"Censuses of 1977, 1987, 1998 and 2008.",Urban Agglomeration,34.67279,3.263,2014,368.74
14149,Africa,12,Algeria,20019,Qacentina,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.354921,6.607293,2014,429.361
14150,Africa,12,Algeria,20037,Sétif,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",City Proper,36.19112,5.41373,2014,281.511
14151,Africa,12,Algeria,20035,Wahran (Oran),"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,35.69111,-0.64167,2014,849.797
14152,Africa,24,Angola,895000001,Benguela,"Censuses of 1960, 1970 and 2014; Estimates for 1950 and 1983; UN Estimate for 1993.",Urban Agglomeration,-12.576,13.405,2014,558.022
14153,Africa,24,Angola,204043,Cabinda,"Censuses of 1960, 1970 and 2014; UN Estimate for 1993.",Urban Agglomeration,-5.55,12.2,2014,559.188
14154,Africa,24,Angola,895000011,Cuito,Censuses of 1970 and 2014; Estimate for 1950.,City Proper,-12.383,16.933,2014,358.461
14155,Africa,24,Angola,20050,Huambo,"Censuses of 1960, 1970 and 2014; Estimates for 1950, 1983 and 1993.",Urban Agglomeration,-12.77611,15.73917,2014,596.735
14156,Africa,24,Angola,895000000,Lobito,"Censuses of 1960, 1970 and 2014; Estimates for 1950 and 1983.",Urban Agglomeration,-12.364,13.536,2014,359.223
14157,Africa,24,Angola,20049,Luanda,"Censuses of 1960, 1970, 1983 and 2014; Estimates for 1950, 1993 and 2018.",Urban Agglomeration,-8.83682,13.23432,2014,6789.357
14158,Africa,24,Angola,204044,Lubango,"Censuses of 1960, 1970 and 2014; Estimate for 1950; UN Estimate for 1993.",Urban Agglomeration,-14.91717,13.4925,2014,604.754
14159,Africa,24,Angola,895000004,Malanje,"Censuses of 1960, 1970 and 2014; Estimate for 1950.",Urban Agglomeration,-9.54,16.341,2014,461.13
14160,Africa,24,Angola,895000012,Uige,"Censuses of 1960, 1970 and 2014.",City Proper,-7.1069,15.4406,2014,325.629
14161,Africa,204,Benin,204024,Abomey-Calavi,"Censuses of 1979, 1992, 2002 and 2013.",Urban Agglomeration,6.44852,2.35566,2014,708.578
14162,Africa,204,Benin,20888,Cotonou,"Censuses of 1979, 1992, 2002 and 2013; Estimates for 1951, 1956 and 1965; Sample Survey of 1961.",City Proper,6.36536,2.41833,2014,680.433
14163,Africa,204,Benin,20889,Djougou,"Censuses of 1979, 1992, 2002 and 2013; Sample Survey of 1961.",Urban Agglomeration,9.70853,1.66598,2014,278.632
14164,Africa,204,Benin,20890,Parakou,"Censuses of 1979, 1992, 2002 and 2013; Sample Survey of 1961.",City Proper,9.33716,2.63031,2014,269.638
14165,Africa,854,Burkina Faso,23191,Bobo-Dioulasso,"Censuses of 1951, 1960, 1975, 1985, 1996 and 2006; Estimate for 2015.",City Proper,11.17715,-4.2979,2014,717.967
14166,Africa,854,Burkina Faso,23192,Ouagadougou,"Censuses of 1951, 1960, 1975, 1985, 1996 and 2006; Estimate for 2015; Sample Survey of 1968.",City Proper,12.36423,-1.53834,2014,2099.945
14167,Africa,108,Burundi,20340,Bujumbura,"Censuses of 1979, 1990 and 2008; Estimates for 1970 and 2003; Register of 1950; Sample Survey of 1965.",City Proper,-3.3822,29.3644,2014,707.191
14168,Africa,120,Cameroon,20360,Bafoussam,"Censuses of 1976, 1987 and 2005; Estimates for 1965 and 1970.",City Proper,5.47366,10.41786,2014,339.366
14169,Africa,120,Cameroon,20361,Bamenda,"Censuses of 1976, 1987 and 2005; Estimates for 1965 and 1970.",City Proper,5.95266,10.15824,2014,408.25
14170,Africa,120,Cameroon,20362,Douala,"Censuses of 1955, 1976, 1987 and 2005; Sample Survey of 1964.",Urban Agglomeration,4.04827,9.70428,2014,2838.374
14171,Africa,120,Cameroon,20363,Garoua,"Censuses of 1976 and 1987; Estimates for 1965, 1970 and 2005.",City Proper,9.3,13.4,2014,298.871
14172,Africa,120,Cameroon,204222,Loum,Censuses of 1976 and 1987.,City Proper,4.7182,9.7351,2014,341.782
14173,Africa,120,Cameroon,204228,Mbouda,Censuses of 1976 and 1987; Estimates for 1965 and 1970.,City Proper,5.62578,10.25517,2014,310.14
14174,Africa,120,Cameroon,20365,Yaoundé,"Censuses of 1957, 1976, 1987 and 2005; Estimate for 1969; Sample Survey of 1962 and 1964.",Urban Agglomeration,3.86667,11.51667,2014,2930.167
14175,Africa,140,Central African Republic,20410,Bangui,"Censuses of 1955, 1964, 1975, 1988 and 2003; Estimate for 1966; Sample Survey of 1960.",Urban Agglomeration,4.36122,18.55496,2014,781.034
14176,Africa,148,Chad,20420,N'Djaména,"Censuses of 1962, 1993 and 2009; Estimates for 1972 and 1978; Sample Survey of 1964.",City Proper,12.10672,15.0444,2014,1144.632
14177,Africa,178,Congo,20848,Brazzaville,"Censuses of 1955, 1961, 1974, 1984, 1996 and 2007; Estimate for 1950.",City Proper,-4.26583,15.28318,2014,1874.637
14178,Africa,178,Congo,20849,Pointe-Noire,"Censuses of 1958, 1974, 1984, 1996 and 2007; Sample Survey of 1962.",City Proper,-4.77609,11.86352,2014,963.553
14179,Africa,384,Côte d'Ivoire,21602,Abidjan,"Censuses of 1950, 1955, 1975, 1988, 1998 and 2014; Sample Survey of 1963 and 1978.",City Proper,5.345339,-4.026789,2014,4410.752
14180,Africa,384,Côte d'Ivoire,21603,Bouake,"Censuses of 1958, 1975, 1988, 1998 and 2014; Estimate for 1965; Register of 1955; Sample Survey of 1961.",City Proper,7.69385,-5.03031,2014,537.392
14181,Africa,180,Democratic Republic of the Congo,20850,Bukavu,"Census of 1984; Estimates for 1950, 1956, 1970 and 2004.",City Proper,-2.50833,28.86083,2014,791.296
14182,Africa,180,Democratic Republic of the Congo,205455,Bunia,"Census of 1984; Estimates for 1959, 1970 and 2004.",City Proper,1.566666667,30.25,2014,454.104
14183,Africa,180,Democratic Republic of the Congo,205453,Goma,"Census of 1984; Estimates for 1959, 1970 and 2004.",City Proper,-1.679166667,29.22277778,2014,447.823
14184,Africa,180,Democratic Republic of the Congo,205460,Kabinda,Census of 1984; Estimate for 2004.,City Proper,-6.13791,24.48179,2014,286.847
14185,Africa,180,Democratic Republic of the Congo,20851,Kananga,Censuses of 1956 and 1984; Estimate for 2004.,City Proper,-5.89624,22.41659,2014,1119.376
14186,Africa,180,Democratic Republic of the Congo,20852,Kikwit,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1970 and 2004.",City Proper,-5.04098,18.81619,2014,413.204
14187,Africa,180,Democratic Republic of the Congo,20853,Kinshasa,Census of 1984; Estimates for 1998 and 2004; Register of 1950 and 1958; Sample Survey of 1967.,Urban Agglomeration,-4.32758,15.31357,2014,11116.133
14188,Africa,180,Democratic Republic of the Congo,20854,Kisangani,"Census of 1984; Estimates for 1950, 1956, 1960, 1970 and 2004.",City Proper,0.51667,25.2,2014,1001.271
14189,Africa,180,Democratic Republic of the Congo,23555,Kolwezi,"Census of 1984; Estimates for 1959, 1970 and 2004.",City Proper,-10.71484,25.46674,2014,478.082
14190,Africa,180,Democratic Republic of the Congo,20855,Likasi,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1966, 1970 and 2004.",City Proper,-10.98139,26.73333,2014,481.377
14191,Africa,180,Democratic Republic of the Congo,20856,Lubumbashi,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1970 and 2004.",City Proper,-11.66089,27.47938,2014,1935.618
14192,Africa,180,Democratic Republic of the Congo,20857,Matadi,"Census of 1984; Estimates for 1950, 1955, 1960, 1970 and 2004.",City Proper,-5.8177,13.4717,2014,327.347
14193,Africa,180,Democratic Republic of the Congo,20858,Mbandaka,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1970 and 2004.",City Proper,0.04865,18.26034,2014,363.783
14194,Africa,180,Democratic Republic of the Congo,20859,Mbuji-Mayi,"Census of 1984; Estimates for 1960, 1970 and 2004.",City Proper,-6.15,23.6,2014,1918.809
14195,Africa,180,Democratic Republic of the Congo,204243,Tshikapa,Censuses of 1970 and 1984; Estimate for 2004.,City Proper,-6.41621,20.79995,2014,651.936
14196,Africa,180,Democratic Republic of the Congo,205454,Uvira,Census of 1984; Estimates for 1970 and 2004.,City Proper,-3.39534,29.13779,2014,418.264
